lat,lon,timezone,timezone_offset,dt,sunrise,sunset,moonrise,moonset,moon_phase,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,weather,clouds,pop,uvi,temp_day,temp_min,temp_max,temp_night,temp_eve,temp_morn,feels_like_day,feels_like_night,feels_like_eve,feels_like_morn,Day,rain
43.4523,4.4287,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
48.5846,7.7507,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
43.6007,1.4241,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
44.0121,4.4197,Europe/Paris,7200,1650106800,1650085744,1650134515,1650133920,1650085980,0.5,1019,38,3.83,5.01,10,10.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,7.0,18.77,9.11,18.77,9.11,13.34,9.54,17.69,6.88,12.17,8.11,Day_6,
45.3314,1.0301,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.5298,5.4475,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
49.8987,2.2725,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
45.8992,6.1289,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
42.9455,1.4066,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.9492,4.8059,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
49.2765,-0.7025,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.4933,-1.4751,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
-33.9659,25.508,Africa/Johannesburg,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.4711,-1.5527,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.1572,6.3293,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.213,2.3491,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.214,5.5396,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
48.2495,7.3443,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
42.5251,3.0832,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
48.0778,7.358,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
47.3216,5.0415,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
48.0448,7.308,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.7497,6.3286,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
45.1876,5.7358,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
46.1591,-1.152,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
49.4939,0.108,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
50.6366,3.0635,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
45.7578,4.832,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.2962,5.37,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
52.5094,4.9369,Europe/Amsterdam,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
44.0176,1.355,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.8374,4.3601,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
48.8535,2.3484,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
49.4412,1.0852,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
48.6495,-2.026,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.4523,4.4287,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
48.5846,7.7507,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
43.6007,1.4241,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
44.0121,4.4197,Europe/Paris,7200,1650193200,1650172039,1650220992,1650225060,1650173700,0.52,1017,57,1.55,4.73,19,10.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",88,0.0,7.0,9.78,5.57,10.3,6.7,8.86,5.57,7.6,3.97,6.54,2.87,Day_7,
