Code_CIQUAL,Groupe_aliment,Sous-groupe_aliment,Nom_Produit_Francais,LCI_Name,Saisonnalite,Transport_par_avion_,Livraison,Materiau_emballage,Preparation,DQR_Note_qualite_la_donnee_,Score_unique_EF_,Score_unique_EF__Agriculture,Score_unique_EF__Transformation,Score_unique_EF__Emballage,Score_unique_EF__Transport,Score_unique_EF__Supermarche_distribution,Score_unique_EF__Consommation
18004,boissons,boissons sans alcool,"Café, non instantané, non sucré, prêt à boire","Not instant coffee, without sugar, ready-to-drink",mix de consommation FR,0,Ambiant (moyenne),Carton,Cuisson à l'eau,3.01,0.12848019,0.12031298,0.0010600865,0.00087343882,0.0016077493999999,0.00025956015,0.004366379
18005,boissons,boissons sans alcool,"Café, poudre soluble","Coffee, powder, instant",mix de consommation FR,0,Ambiant (moyenne),Carton,Pas de préparation,3.49,4.9413645,4.3600225,0.5130274300000001,0.014974093,0.048890624,0.0044498569,0.0
36102,"viandes, œufs, poissons",viandes cuites,"Caille, viande et peau, cuite","Quail, meat and skin, cooked",mix de consommation FR,0,Glacé,PS,Four,3.11,1.1273878,0.90989336,0.10343139,0.02926512,0.02911716,0.014800457,0.040871093
23909,produits céréaliers,gâteaux et pâtisseries,Cake aux fruits,Fruit cake,mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,2.13,0.38119151,0.29290506,0.046281319,0.021562407,0.010546358,0.0098990521,0.0
7814,entrées et plats composés,feuilletées et autres entrées,"Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.)","Savoury cake (with cheese, vegetables, meat, fish, poultry,etc.)",mix de consommation FR,0,Glacé,Carton,Four ,1.91,0.57596068,0.41890029,0.070199418,0.026743083,0.017400823,0.0089786658,0.033694973
31092,produits sucrés,confiseries non chocolatées,Calissons d'Aix en Provence,Melon and almond Candy on a unleavened bread layer,mix de consommation FR,0,Ambiant (moyenne),LPDE,Pas de préparation,3.63,0.13255576,0.058223904,0.039219706,0.020545657,0.0099758381,0.0045906531,0.0
10002,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Calmar ou Calamar ou encornet, à la romaine (beignet)","Squid fritter, Roman-style",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,0.8826525700000001,0.80079161,0.0,0.017842901,0.052610054,0.0089786658,0.0024293397
10037,"viandes, œufs, poissons",mollusques et crustacés cuits,"Calmar ou calamar ou encornet, bouilli/cuit à l'eau","Squid, boiled/cooked in water",mix de consommation FR,0,Glacé,PS,Bouilli,3.52,1.0878094,0.96762747,0.0,0.02159391,0.0636143719999999,0.010920842,0.024052834
10001,"viandes, œufs, poissons",mollusques et crustacés crus,"Calmar ou calamar ou encornet, cru","Squid, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,1.9619713,1.7610001,0.0,0.039299089,0.11577277,0.019875008,0.026024349
10084,"viandes, œufs, poissons",mollusques et crustacés cuits,"Calmar ou calamar ou encornet, frit ou poêlé avec matière grasse","Squid, fried or pan-fried with fat",mix de consommation FR,0,Glacé,PS,Poêle,3.52,1.0777424,0.97025789,0.0003962091599999,0.02159391,0.0637767009999999,0.010920842,0.010796871
12006,lait et produits laitiers,fromages,Camembert au lait cru,"Camembert cheese, from cow's milk, from raw milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.4958462199999999,0.4163217899999999,0.028839787,0.019721226,0.020064567,0.0088270864,0.0024293397
12001,lait et produits laitiers,fromages,"Camembert, sans précision","Camembert cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,1.81,0.4958462199999999,0.4163217899999999,0.028839787,0.019721226,0.020064567,0.0088270864,0.0024293397
25058,entrées et plats composés,plats composés,"Canard en sauce (poivre vert, chasseur, etc.)","Duck with sauce (green pepper sauce, hunter-style sauce,etc.)",mix de consommation FR,0,Glacé,PP,Micro onde ,2.47,0.80126028,0.6416201899999999,0.10414644,0.016118887,0.023947795,0.0089786658,0.0064417627
36203,"viandes, œufs, poissons",viandes crues,"Canard, cuisse avec peau, sans os, crue","Duck, leg, meat and skin, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.11,0.82796824,0.68729819,0.078128063,0.022105737,0.021993975,0.011179692,0.0072555916
8111,"viandes, œufs, poissons",charcuteries,"Canard, magret fumé","Duck breast fillet, smoked",mix de consommation FR,0,Glacé,PS,Four ,3.11,1.1603413,0.90989336,0.10705326,0.023412096,0.024598955,0.011840366,0.083534
36206,"viandes, œufs, poissons",viandes crues,"Canard, magret, cru","Duck, breast fillet",mix de consommation FR,0,Glacé,PS,Four,3.11,1.1111394,0.90989336,0.10705326,0.023412096,0.02444929,0.011840366,0.034481763
36205,"viandes, œufs, poissons",viandes cuites,"Canard, magret, grillé/poêlé","Duck, magret, cooked in pan",mix de consommation FR,0,Glacé,PS,Four,3.11,1.1111394,0.90989336,0.10705326,0.023412096,0.02444929,0.011840366,0.034481763
36204,"viandes, œufs, poissons",viandes crues,"Canard, viande et peau, cru","Duck, meat and skin, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.11,0.82796824,0.68729819,0.078128063,0.022105737,0.021993975,0.011179692,0.0072555916
36200,"viandes, œufs, poissons",viandes cuites,"Canard, viande et peau, rôti/cuit au four","Duck, meat and skin, roasted/baked",mix de consommation FR,0,Glacé,PS,Four,2.67,1.1273878,0.90989336,0.10343139,0.02926512,0.02911716,0.014800457,0.040871093
36201,"viandes, œufs, poissons",viandes crues,"Canard, viande, crue","Duck, meat, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.11,0.82796824,0.68729819,0.078128063,0.022105737,0.021993975,0.011179692,0.0072555916
36202,"viandes, œufs, poissons",viandes cuites,"Canard, viande, rôtie/cuite au four","Duck, meat, roasted/baked",mix de consommation FR,0,Glacé,PS,Four,2.67,1.1273878,0.90989336,0.10343139,0.02926512,0.02911716,0.014800457,0.040871093
23022,produits céréaliers,gâteaux et pâtisseries,Canelé,Canelé cake,mix de consommation FR,0,Ambiant (long),PS,Pas de préparation,2.13,0.27072237,0.1916291899999999,0.040919478,0.018689659,0.0095857512,0.0098990521,0.0
13113,"fruits, légumes, légumineuses et oléagineux",fruits,"Canneberge ou cranberry, crue","Cranberry, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,3.12,0.52086395,0.4629733099999999,0.0,0.0,0.040798817,0.012872902,0.0042189169
11025,aides culinaires et ingrédients divers,épices,"Cannelle, poudre","Cinnamon, powder",mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,3.37,0.2877975,0.18139168,0.0,0.051649676,0.037749322,0.017006818,0.0
12722,lait et produits laitiers,fromages,Cantal entre-deux,"Cantal cheese, half matured, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
12723,lait et produits laitiers,fromages,"Cantal, Salers ou Laguiole","Cantal, Salers or Laguiole cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.5687670499999999,0.47067906,0.046274272,0.019721226,0.020614588,0.0088270864,0.0024293397
26108,"viandes, œufs, poissons",poissons crus,"Capelan, cru","Capelin, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.68,1.4682426,1.3743212,0.0,0.01768459,0.064863743,0.0089437534,0.0024293397
13054,"fruits, légumes, légumineuses et oléagineux",fruits,"Carambole, pulpe, crue","Carambola, pulp, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,3.12,0.2166620699999999,0.18631063,0.0,0.0,0.013259629,0.012872902,0.0042189169
26157,"viandes, œufs, poissons",poissons crus,"Carangue, cru","Crevalle jack, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,0.7021868400000001,0.6082654200000001,0.0,0.01768459,0.064863743,0.0089437534,0.0024293397
11075,aides culinaires et ingrédients divers,épices,"Cardamome, poudre","Cardamom, powder",mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,4.31,0.2638027,0.18139168,0.0,0.051649676,0.01375452,0.017006818,0.0
26084,"viandes, œufs, poissons",poissons crus,"Cardine franche, crue","Megrim, raw",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.64,1.8701383,1.7433901,0.0,0.01768459,0.097690587,0.0089437534,0.0024293397
20054,"fruits, légumes, légumineuses et oléagineux",légumes,"Cardon, cru","Cardoon, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.6,0.087128456,0.053850378,0.0,0.0,0.013259629,0.015799532,0.0042189169
20241,"fruits, légumes, légumineuses et oléagineux",légumes,"Cardon, cuit","Cardoon, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,3.0,0.1689964,0.062904136,0.0,0.024684209,0.02514779,0.036125496,0.020134771
20007,"fruits, légumes, légumineuses et oléagineux",légumes,"Carotte, appertisée, égouttée","Carrot, canned, drained",mix de consommation FR,0,Ambiant (long),Acier,Micro onde ,2.89,0.21900686,0.051845066,0.075705652,0.034667415,0.01802123,0.024586402,0.014181095
20009,"fruits, légumes, légumineuses et oléagineux",légumes,"Carotte, crue","Carrot, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.15,0.070883164,0.044256253,0.0,0.0,0.013259629,0.0091483656,0.0042189169
20008,"fruits, légumes, légumineuses et oléagineux",légumes,"Carotte, cuite","Carrot, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,2.78,0.14238377,0.0516969689999999,0.0,0.024684209,0.02514779,0.020720035,0.020134771
20261,"fruits, légumes, légumineuses et oléagineux",légumes,"Carotte, purée","Carrots, puree",mix de consommation FR,0,Glacé,PP,Micro onde,2.78,0.13473689,0.0516969689999999,0.0,0.024684209,0.02514779,0.020720035,0.012487883
20208,"fruits, légumes, légumineuses et oléagineux",légumes,"Carotte, surgelée, crue","Carrot, frozen, raw",mix de consommation FR,0,Congelé,LPDE,Pas de préparation,2.7,0.12115404,0.044256253,0.0029182121,0.021558384,0.017824436,0.025404657,0.0091920963
20209,"fruits, légumes, légumineuses et oléagineux",légumes,"Carotte, surgelée, cuite","Carrot, frozen, cooked",mix de consommation FR,0,Congelé,LPDE,Cuisson à l'eau,2.98,0.15193716,0.0516969689999999,0.0034088454,0.025182953,0.020821223,0.029675891,0.021151276
25537,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Carpaccio de saumon avec marinade,"Salmon carpaccio, w marinade",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.68,1.3171468,1.2691187000000002,0.0,0.017842901,0.018777166,0.0089786658,0.0024293397
27003,"viandes, œufs, poissons",poissons crus,"Carpe, crue, élevage","Carp, raw, farmed",mix de consommation FR,0,Glacé,PS,Pas de préparation,3.68,1.3598506,1.2558987,0.0,0.01768459,0.074894167,0.0089437534,0.0024293397
27004,"viandes, œufs, poissons",poissons cuits,"Carpe, rôtie/cuite au four","Carp, roasted/baked",mix de consommation FR,0,Glacé,PP,Four,3.56,1.6896298,1.5335252,0.0,0.019501654,0.091450123,0.010920842,0.034231999
12025,lait et produits laitiers,fromages,Carré de l'Est,"Carré de l'Est cheese, from cow's milk",mix de consommation FR,0,Glacé,LPDE,Pas de préparation,2.24,0.4958462199999999,0.4163217899999999,0.028839787,0.019721226,0.020064567,0.0088270864,0.0024293397
26003,"viandes, œufs, poissons",poissons cuits,"Carrelet ou plie, cuit à la vapeur","European plaice, steamed",mix de consommation FR,0,Glacé,PP,Four,3.52,2.3127208,2.1287804,0.0,0.019501654,0.11928587,0.010920842,0.034231999
26002,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Carrelet ou plie, pané, frit","European plaice, breaded, fried",mix de consommation FR,0,Glacé,PS,Poêle,3.74,2.2945668,2.1314108000000003,0.0003962091599999,0.02159391,0.1194482,0.010920842,0.010796871
11064,aides culinaires et ingrédients divers,épices,"Carvi, graine","Caraway, seed",mix de consommation FR,0,Ambiant (long),Verre,Pas de préparation,3.95,0.25633278,0.18139168,0.0,0.051649676,0.01375452,0.0095369029,0.0
13007,"fruits, légumes, légumineuses et oléagineux",fruits,"Cassis, cru","Black currant, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.92,0.27014195,0.2397905,0.0,0.0,0.013259629,0.012872902,0.0042189169
25099,entrées et plats composés,plats composés,"Cassoulet au canard ou oie, appertisé","White bean stew, with duck or goose, canned",mix de consommation FR,0,Glacé,Acier,Micro onde ,2.55,0.32992923,0.21759131,0.05831111,0.020495185,0.0181084709999999,0.0089786658,0.0064417627
25098,entrées et plats composés,plats composés,"Cassoulet au porc, appertisé","White bean stew, with pork, canned",mix de consommation FR,0,Glacé,Acier,Micro onde ,2.5,0.45048692,0.29361823,0.0950999489999999,0.030597839,0.015812161,0.0089786658,0.0064417627
25002,entrées et plats composés,plats composés,"Cassoulet, appertisé","White bean stew, canned",mix de consommation FR,0,Glacé,Acier,Micro onde ,2.82,0.1282218,0.018735391,0.041959728,0.025618982,0.019415618,0.011223332,0.011268015
20078,"fruits, légumes, légumineuses et oléagineux",légumes,"Céleri branche, appertisé, égoutté","Celery stalk, canned, drained",mix de consommation FR,0,Ambiant (moyenne),Acier,Micro onde ,2.97,0.1740589,0.052757718,0.059583712,0.027040583,0.013572645,0.012872902,0.0082313399
20023,"fruits, légumes, légumineuses et oléagineux",légumes,"Céleri branche, cru","Celery stalk, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.32,0.079864126,0.057789596,0.0,0.0,0.010935776,0.010616827,0.00052192787
20024,"fruits, légumes, légumineuses et oléagineux",légumes,"Céleri branche, cuit","Celery stalk, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,2.86,0.14691082,0.067505646,0.0,0.020358111,0.020740446,0.024203565,0.014103048
25600,entrées et plats composés,salades composées et crudités,"Céleri rémoulade, préemballé","Celeriac in remoulade sauce, prepacked",mix de consommation FR,0,Glacé,PS,Pas de préparation,2.66,0.18437079,0.12675096,0.0075582486,0.021135718,0.017515371,0.0089786658,0.0024293397
20055,"fruits, légumes, légumineuses et oléagineux",légumes,"Céleri-rave, cru","Celeriac, raw",mix de consommation FR,0,Ambiant (moyenne),Pas d'emballage,Pas de préparation,2.55,0.070883164,0.044256253,0.0,0.0,0.013259629,0.0091483656,0.0042189169
20025,"fruits, légumes, légumineuses et oléagineux",légumes,"Céleri-rave, cuit","Celeriac, cooked",mix de consommation FR,0,Glacé,PP,Cuisson à l'eau,2.98,0.14238377,0.0516969689999999,0.0,0.024684209,0.02514779,0.020720035,0.020134771
20278,"fruits, légumes, légumineuses et oléagineux",légumes,"Céleri-rave, purée","Celeriac, puree",mix de consommation FR,0,Glacé,PP,Micro onde,2.98,0.13473689,0.0516969689999999,0.0,0.024684209,0.02514779,0.020720035,0.012487883
32013,produits céréaliers,céréales de petit-déjeuner et biscuits,"Céréales chocolatées pour petit déjeuner, non fourrées, (non enrichies en vitamines et minéraux)","Breakfast cereals, with chocolate, not filled (not fortified with vitamins and chemical elements)",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,3.71,0.42113902,0.31523913,0.055783332,0.016467065,0.023737289,0.0098990521,0.0
32134,produits céréaliers,céréales de petit-déjeuner et biscuits,"Céréales complètes soufflées, enrichies en vitamines et minéraux","Breakfast cereals, puffed/popped cereals, wholemeal, fortified with vitamins and chemical elements",mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation ,4.03,0.42581268,0.31523913,0.055783332,0.021563312,0.0233147049999999,0.0098990521,0.0
13167,aliments infantiles,céréales et biscuits infantiles,"Céréales instantanées, poudre à reconstituer, dès 4/6 mois",Instant cereal (powder to be reconstituted) for baby from 4/6 months,mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.71,0.51496949,0.17910893,0.28909999,0.021558384,0.015303135,0.0098990521,0.0
13168,aliments infantiles,céréales et biscuits infantiles,"Céréales instantanées, poudre à reconstituer, dès 6 mois",Instant cereal (powder to be reconstituted) for baby from 6 months,mix de consommation FR,0,Ambiant (long),LPDE,Pas de préparation,3.71,0.51496949,0.17910893,0.28909999,0.021558384,0.015303135,0.0098990521,0.0
32028,produits céréaliers,céréales de petit-déjeuner et biscuits,"Céréales pour petit déjeuner ""équilibre"" au chocolat (non enrichies en vitamines et minéraux)","Breakfast cereals, diet, with chocolate, not fortified",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,3.71,0.42113902,0.31523913,0.055783332,0.016467065,0.023737289,0.0098990521,0.0
32022,produits céréaliers,céréales de petit-déjeuner et biscuits,"Céréales pour petit déjeuner ""équilibre"" au chocolat, enrichies en vitamines et minéraux","Breakfast cereals, diet, with chocolate, fortified with vitamins and chemical elements",mix de consommation FR,0,Ambiant (long),Carton,Pas de préparation ,3.71,0.42113902,0.31523913,0.055783332,0.016467065,0.023737289,0.0098990521,0.0
